px,py,pz,vx,vy,vz,gx,gy,gz,usvgx,usvgy,usvgz,usvx,usvy,usvz,tiltx,global time
0.04314735159277916,-0.05040418729186058,1.3444522619247437,0.0,0.0,0.0,0.19776068097751107,-0.021837811253276253,1.3278136735869797,0.2538722433121258,-0.012110302420888373,1.02,1.7814266518580522,-0.015488064780404162,1.02,23.26359277084671,10.300365447998047
0.048170801252126694,-0.05120980739593506,1.3394474983215332,0.0,0.0,0.0,0.19920734407940854,-0.021914471085144487,1.3263991767483694,0.2538722433121258,-0.012110302420888373,1.02,1.781480648658723,-0.015523732917061982,1.02,23.27123338252904,10.400367498397827
0.054907046258449554,-0.050910454243421555,1.333903431892395,0.0,0.0,0.0,0.2007530250245656,-0.022227239724119666,1.3250892958366347,0.2540578531753144,-0.01225346603698527,1.02,1.781388112810386,-0.01569437174141088,1.02,33.315877654443966,10.400367498397827
0.01732923462986946,-0.07011424750089645,1.4400142431259155,0.0,0.0,0.0,0.20264679400409188,-0.022150598013737654,1.3236381879473378,0.2540578531753144,-0.01225346603698527,1.02,1.7814507542880493,-0.015593464175624345,1.02,33.32057943101591,10.400367498397827
0.06828227639198303,-0.053102727979421616,1.3253579139709473,0.0,0.0,0.0,0.19195950602099682,-0.02706723766014751,1.3537022895441435,0.2540578531753144,-0.01225346603698527,1.02,1.7814655361236424,-0.015611762595809063,1.02,33.32346602056253,10.400367498397827
0.07787833362817764,-0.05453656613826752,1.319956660270691,0.0,0.0,0.0,0.20640691236693004,-0.02271187357570814,1.3214000655939802,0.2540578531753144,-0.01225346603698527,1.02,1.7814543315405427,-0.015638773483989555,1.02,33.32282440353999,10.500424146652222
0.08627534657716751,-0.05577436834573746,1.315548300743103,0.0,0.0,0.0,0.20895153899377503,-0.02307897112684684,1.3198919674205374,0.2540578531753144,-0.01225346603698527,1.02,1.7814036936885411,-0.015493133190393952,1.02,33.3204205835009,10.500424146652222
0.0927732065320015,-0.05774764344096184,1.311546802520752,0.0,0.0,0.0,0.21114125136085493,-0.023376831892171417,1.3155721118480834,0.25411139793685417,-0.012227864659945492,1.02,1.7814071979702544,-0.015551196888495995,1.02,40.115241262413754,10.500424146652222
0.10150430351495743,-0.05959651619195938,1.3075957298278809,0.0,0.0,0.0,0.21280487036538878,-0.023882038461789018,1.3115884334739492,0.25411139793685417,-0.012227864659945492,1.02,1.7813832136968404,-0.015589702819333709,1.02,40.113674555194514,10.500424146652222
0.11042889952659607,-0.06116944178938866,1.303281307220459,0.0,0.0,0.0,0.2150402496993094,-0.02435539499714008,1.307655892164152,0.25411139793685417,-0.012227864659945492,1.02,1.7813996214265844,-0.015542608791402526,1.02,40.11397373973645,10.500424146652222
0.11979124695062637,-0.06360624730587006,1.2995960712432861,0.0,0.0,0.0,0.21732516706030006,-0.02475810232916376,1.3033616072760483,0.25411139793685417,-0.012227864659945492,1.02,1.7814854911101239,-0.015686088607599735,1.02,40.12040849163323,10.600430727005005
0.12688586115837097,-0.065874844789505,1.2970508337020874,0.0,0.0,0.0,0.21967941424827017,-0.025494488096999238,1.2996935584248808,0.2540539442680625,-0.012379084802733137,1.02,1.7814465436586857,-0.01574391774795458,1.02,42.981414993967576,10.600430727005005
0.13745227456092834,-0.06778323650360107,1.2940953969955444,0.0,0.0,0.0,0.22149580958118853,-0.02607530440959357,1.2971602775703903,0.2540539442680625,-0.012379084802733137,1.02,1.7814266685645752,-0.01573960460138471,1.02,42.98048353635955,10.600430727005005
0.14668112993240356,-0.07012061774730682,1.2916808128356934,0.0,0.0,0.0,0.2242010702527111,-0.0265638992572598,1.2942185858133617,0.2540539442680625,-0.012379084802733137,1.02,1.7814266685645752,-0.01573960460138471,1.02,42.98048353635955,10.600430727005005
0.1558990776538849,-0.07297978550195694,1.2897086143493652,0.0,0.0,0.0,0.22656388301374403,-0.02716232589485462,1.2918154144158713,0.2540539442680625,-0.012379084802733137,1.02,1.7813871415404148,-0.01570534110187793,1.02,41.64042023904127,10.700374126434326
0.16256678104400635,-0.07411558926105499,1.2886217832565308,0.0,0.0,0.0,0.22907452464018369,-0.027820929597854434,1.2898525409456325,0.2542563994003497,-0.012280408154745454,1.02,1.7757587910024841,-0.01495264150301515,1.02,41.78410200893078,10.700374126434326
0.17142802476882935,-0.07634715735912323,1.2869186401367188,0.0,0.0,0.0,0.23078161962396715,-0.02811172307970847,1.2887708518133474,0.2542563994003497,-0.012280408154745454,1.02,1.7659190603045614,-0.013789971290526368,1.02,41.88350774132201,10.700374126434326
0.1798444241285324,-0.07867475599050522,1.2856967449188232,0.0,0.0,0.0,0.2330503144476998,-0.02868305897659697,1.2870757675574616,0.2542563994003497,-0.012280408154745454,1.02,1.7625745866683808,-0.013774175305236286,1.02,42.0662359014989,10.700374126434326
0.18800733983516693,-0.08057044446468353,1.2854245901107788,0.0,0.0,0.0,0.23520511818142803,-0.029278981036576945,1.2858596541968634,0.2542563994003497,-0.012280408154745454,1.02,1.744868576714415,-0.013243568430095857,1.02,42.30656616268772,10.800365209579468
0.195767343044281,-0.08272556960582733,1.2842562198638916,0.0,0.0,0.0,0.23731579155583046,-0.029867609518237918,1.285588787061687,0.2542843138831422,-0.012419237926382484,1.02,1.7339310672524355,-0.012995218203272721,1.02,38.58605423171581,10.800365209579468
0.2037459909915924,-0.08458967506885529,1.2833694219589233,0.0,0.0,0.0,0.2393025417665106,-0.03041937416014091,1.284425943070124,0.2542843138831422,-0.012419237926382484,1.02,1.7285802172204003,-0.01309467970750271,1.02,39.18163441336437,10.800365209579468
0.21017886698246002,-0.08576226234436035,1.2831426858901978,0.0,0.0,0.0,0.24134527033765815,-0.030896630663148836,1.2835435175530379,0.2542843138831422,-0.012419237926382484,1.02,1.7267858580642568,-0.013135538560045268,1.02,39.262467355573015,10.800365209579468
0.21580834686756134,-0.08774735778570175,1.282218337059021,0.0,0.0,0.0,0.24299224355056634,-0.031196841630765054,1.2833178533540581,0.2542843138831422,-0.012419237926382484,1.02,1.7119724276754384,-0.012432841241853428,1.02,39.87946934312825,10.900383234024048
0.22327382862567902,-0.08959018439054489,1.2825911045074463,0.0,0.0,0.0,0.23397045978498804,-0.02970070683573711,1.2823978782866705,0.2402205893486018,-0.009725106922782544,1.02,1.6993215339347056,-0.012268615927518878,1.02,34.03875436410988,10.900383234024048
0.22828622162342072,-0.09096889197826385,1.281858205795288,0.0,0.0,0.0,0.23588180522586275,-0.03017251544201423,1.2827688833096087,0.2402205893486018,-0.009725106922782544,1.02,1.6911224664461426,-0.012432660035034624,1.02,34.74682269877169,10.900383234024048
0.23305165767669678,-0.09234722703695297,1.2825870513916016,0.0,0.0,0.0,0.2371651001008736,-0.030525498249587696,1.282039449796568,0.2402205893486018,-0.009725106922782544,1.02,1.6855279523753484,-0.012815797398180081,1.02,34.98326836395818,10.900383234024048
0.23705650866031647,-0.09300779551267624,1.281668782234192,0.0,0.0,0.0,0.2383851679724428,-0.03087838568229645,1.282764849356164,0.2402205893486018,-0.009725106922782544,1.02,1.6810945044146834,-0.013223363896146085,1.02,35.27822333570846,11.000407934188843
0.24216052889823914,-0.0941053032875061,1.281176209449768,0.0,0.0,0.0,0.22494652314938382,-0.030540612890587182,1.2818509271304186,0.22077911274550233,-0.009043774811026233,1.02,1.6710782015782146,-0.01265084613353827,1.02,27.74291753867509,11.000407934188843
0.24606621265411377,-0.0955466702580452,1.2806495428085327,0.0,0.0,0.0,0.22625327683513644,-0.030821601683711893,1.2813606834779039,0.22077911274550233,-0.009043774811026233,1.02,1.6616693878795779,-0.012248193812869823,1.02,28.365637251920415,11.000407934188843
0.24913105368614197,-0.09654323756694794,1.2802671194076538,0.0,0.0,0.0,0.22725322715207696,-0.031190626830293677,1.2808365073550827,0.22077911274550233,-0.009043774811026233,1.02,1.6550481674067672,-0.0121345268133601,1.02,28.86337302608283,11.000407934188843
0.2525804340839386,-0.09763775765895844,1.279746413230896,0.0,0.0,0.0,0.2280379012217693,-0.03144577240151393,1.280455892479807,0.22077911274550233,-0.009043774811026233,1.02,1.652080132908339,-0.011922761090139318,1.02,29.48046257061433,11.100372314453125
0.25492149591445923,-0.09772899746894836,1.2781860828399658,0.0,0.0,0.0,0.21765241316109424,-0.032775767938349465,1.2799378173547578,0.20563263005250612,-0.0104548045473419,1.02,1.6393024469897586,-0.011853613374444596,1.02,19.914418673069267,11.100372314453125
0.25692135095596313,-0.0985511764883995,1.2780007123947144,0.0,0.0,0.0,0.21825178211113933,-0.03279912755816787,1.278384857624651,0.20563263005250612,-0.0104548045473419,1.02,1.63522677795549,-0.01187451442352478,1.02,20.684880347253014,11.100372314453125
0.25913864374160767,-0.09871397912502289,1.2758361101150513,0.0,0.0,0.0,0.21876379379933494,-0.033009625468624626,1.278200362968188,0.20563263005250612,-0.0104548045473419,1.02,1.6241520765162807,-0.01222775620480555,1.02,21.59527127557929,11.100372314453125
0.2597087323665619,-0.09812217205762863,1.2746518850326538,0.0,0.0,0.0,0.2193314748573714,-0.03305130692009194,1.276045989448807,0.20563263005250612,-0.0104548045473419,1.02,1.6157132854735146,-0.012217475188320592,1.02,22.791159666049822,11.200411558151245
0.26042869687080383,-0.09881278872489929,1.273675560951233,0.0,0.0,0.0,0.20781390278403472,-0.03233865687023309,1.274867368631022,0.18995532993472872,-0.009700568783910834,1.02,1.606893123188226,-0.012386812132977092,1.02,11.961598801266426,11.200411558151245
0.2609953284263611,-0.0995158925652504,1.272700548171997,0.0,0.0,0.0,0.20799823127157166,-0.03251547160596946,1.2738956647331219,0.18995532993472872,-0.009700568783910834,1.02,1.5968247577675778,-0.012473008299275137,1.02,12.49688038005624,11.200411558151245
0.26107460260391235,-0.09948179870843887,1.2719522714614868,0.0,0.0,0.0,0.20814330278159598,-0.03269548336357035,1.2729252660896482,0.18995532993472872,-0.009700568783910834,1.02,1.5866982076510794,-0.012016260468432668,1.02,13.534946517914937,11.200411558151245
0.26034680008888245,-0.09932611137628555,1.2699052095413208,0.0,0.0,0.0,0.2081635989061939,-0.03268675450341502,1.2721805306266458,0.18995532993472872,-0.009700568783910834,1.02,1.5841498373807457,-0.01219126933584689,1.02,14.410365904114643,11.300362825393677
0.2592643201351166,-0.0998525395989418,1.2685096263885498,0.0,0.0,0.0,0.1956033853033974,-0.03342677806659365,1.2701431607705231,0.17332322712220996,-0.010748833472541778,1.02,1.5745622590838526,-0.012163212100209054,1.02,3.258219191442835,11.300362825393677
0.2579914629459381,-0.09930647164583206,1.2679698467254639,0.0,0.0,0.0,0.19532624399734408,-0.033561556550105204,1.2687541832324574,0.17332322712220996,-0.010748833472541778,1.02,1.5640169799292205,-0.011834088666858405,1.02,4.1072659547092165,11.300362825393677
0.25651320815086365,-0.0992031991481781,1.2666207551956177,0.0,0.0,0.0,0.19500036147086708,-0.03342174981588432,1.2682169585533443,0.17332322712220996,-0.010748833472541778,1.02,1.5587287645553842,-0.011944136121381553,1.02,4.941116764252918,11.300362825393677
0.2546018958091736,-0.09900312125682831,1.2654544115066528,0.0,0.0,0.0,0.1946218921429769,-0.03339530953399362,1.2668742529765766,0.17332322712220996,-0.010748833472541778,1.02,1.551966232768575,-0.012128831918176073,1.02,6.65809596228131,11.400369644165039
0.2515150010585785,-0.0988689512014389,1.2640870809555054,0.0,0.0,0.0,0.19413254951048023,-0.03334408470682137,1.2657134303833455,0.17332322712220996,-0.010748833472541778,1.02,1.5439485707283587,-0.012385540803404248,1.02,-5.710916391185706,11.400369644165039
0.2487100511789322,-0.09841994941234589,1.2635399103164673,0.0,0.0,0.0,0.18165892651535367,-0.0337605825544095,1.2643525767193238,0.15761934794679955,-0.011354832747192385,1.02,1.5329649618206482,-0.012810933650185867,1.02,-4.638298743673905,11.400369644165039
0.24669654667377472,-0.09848825633525848,1.2632486820220947,0.0,0.0,0.0,0.18094079082055453,-0.033645627129855304,1.2638079963630047,0.15761934794679955,-0.011354832747192385,1.02,1.524658918942887,-0.013112671413039548,1.02,-3.7621022368517028,11.400369644165039
0.24199683964252472,-0.0978405699133873,1.261966347694397,0.0,0.0,0.0,0.18042528448263437,-0.033663115370454834,1.2635181467336065,0.15761934794679955,-0.011354832747192385,1.02,1.5206592200795634,-0.013054241982033383,1.02,-2.347577353995287,11.500330686569214
0.23913007974624634,-0.09802626073360443,1.261871576309204,0.0,0.0,0.0,0.17922204469828248,-0.03349729182750437,1.2622416589329966,0.15761934794679955,-0.011354832747192385,1.02,1.5084255643169893,-0.012907528036367077,1.02,-14.36286923787056,11.500330686569214
0.1047791987657547,-0.051319610327482224,1.3055740594863892,0.0,0.0,0.0,0.16353440050582993,-0.03428737197959894,1.2621473374545034,0.13751965079186151,-0.01235290148758482,1.02,1.498820609157257,-0.013609819381878432,1.02,-13.200680056905949,11.500330686569214
0.23049940168857574,-0.0973677858710289,1.2616957426071167,0.0,0.0,0.0,0.1291372964189568,-0.022329329502774137,1.3056435176811243,0.13751965079186151,-0.01235290148758482,1.02,1.4916076256045991,-0.013746768416740187,1.02,-12.501407586428227,11.500330686569214
0.2257862687110901,-0.09719045460224152,1.2622030973434448,0.0,0.0,0.0,0.1613247360165651,-0.034118786333311564,1.2619723370762053,0.13751965079186151,-0.01235290148758482,1.02,1.4861280528562326,-0.013669106169099143,1.02,-10.91634264385112,11.600368022918701
0.22169317305088043,-0.09765812754631042,1.2619986534118652,0.0,0.0,0.0,0.16011805884185373,-0.03407338519773829,1.2624772873233898,0.13751965079186151,-0.01235290148758482,1.02,1.4748908754950425,-0.013776773397127112,1.02,-22.19040965685401,11.600368022918701
0.21708843111991882,-0.09660039842128754,1.2611172199249268,0.0,0.0,0.0,0.14577440601176048,-0.03501128381742081,1.2622738129670972,0.11964847203470196,-0.013452618935797427,1.02,1.4695724710229425,-0.013792522617340822,1.02,-20.76870195558701,11.600368022918701
0.2123720943927765,-0.09725354611873627,1.2615820169448853,0.0,0.0,0.0,0.14459547953546897,-0.034740479330943944,1.2613965568594951,0.11964847203470196,-0.013452618935797427,1.02,1.4610155401937777,-0.01390036046690985,1.02,-19.659073109067922,11.600368022918701
0.20769022405147552,-0.09689351916313171,1.2621890306472778,0.0,0.0,0.0,0.14338798209611986,-0.034907701091681176,1.2618591510621988,0.11964847203470196,-0.013452618935797427,1.02,1.4512005960917322,-0.014461102431597308,1.02,-18.522464487196366,11.700488567352295
0.20309993624687195,-0.09707625210285187,1.2619174718856812,0.0,0.0,0.0,0.14218930892127019,-0.03481552539896042,1.2624632879516422,0.11964847203470196,-0.013452618935797427,1.02,1.442918306134958,-0.01447588936208065,1.02,-28.47357077437501,11.700488567352295
0.1987590491771698,-0.09728776663541794,1.2622328996658325,0.0,0.0,0.0,0.14101408313596034,-0.03486230949396752,1.2621930161833255,0.11964847203470196,-0.013452618935797427,1.02,1.4375081444193838,-0.014344651802966417,1.02,-26.88344245557497,11.700488567352295
0.19222407042980194,-0.09772428125143051,1.2633756399154663,0.0,0.0,0.0,0.13124368018065735,-0.03555661299333943,1.2625069494878711,0.1080096089804544,-0.014313064669870425,1.02,1.4375081444193838,-0.014344651802966417,1.02,-26.1712414519279,11.700488567352295
0.1877276748418808,-0.09797729551792145,1.2631949186325073,0.0,0.0,0.0,0.12957056600745842,-0.035668371394827245,1.2636442740036868,0.1080096089804544,-0.014313064669870425,1.02,1.4196476755825373,-0.014327261071749973,1.02,-25.610052074543574,11.800363779067993
0.18299713730812073,-0.09820826351642609,1.2631874084472656,0.0,0.0,0.0,0.1284193789388476,-0.03573314922579757,1.2634644091996858,0.1080096089804544,-0.014313064669870425,1.02,1.406992243245257,-0.014208887883398948,1.02,-33.16725123853054,11.800363779067993
0.17786714434623718,-0.09836562722921371,1.2634577751159668,0.0,0.0,0.0,0.12720824583280405,-0.03579228267383392,1.2634569346069473,0.1080096089804544,-0.014313064669870425,1.02,1.3999627229159484,-0.014069291986303146,1.02,-32.6019357095483,11.800363779067993
0.17298245429992676,-0.09873173385858536,1.2641130685806274,0.0,0.0,0.0,0.12589484240273313,-0.03583257162728144,1.2637260199475433,0.1080096089804544,-0.014313064669870425,1.02,1.3925983365431829,-0.014928997960376294,1.02,-32.141231795649425,11.800363779067993
0.16813455522060394,-0.09925258904695511,1.2646130323410034,0.0,0.0,0.0,0.12464424252275517,-0.0359263038651696,1.2643782078475825,0.1080096089804544,-0.014313064669870425,1.02,1.385618671482621,-0.014986693528481108,1.02,-31.203933146554142,11.900387525558472
0.16299617290496826,-0.09956225007772446,1.265583872795105,0.0,0.0,0.0,0.12340306204128569,-0.03605965551353206,1.2648758021989226,0.1080096089804544,-0.014313064669870425,1.02,1.3731711403104851,-0.01535056535558135,1.02,-36.8387181266174,11.900387525558472
0.15833117067813873,-0.09962297976016998,1.266979455947876,0.0,0.0,0.0,0.12208751077406835,-0.03613893629996592,1.2658420417292533,0.1080096089804544,-0.014313064669870425,1.02,1.3664421894030132,-0.015427861248170485,1.02,-36.30465035987074,11.900387525558472
0.15453097224235535,-0.09996555745601654,1.2667711973190308,0.0,0.0,0.0,0.12089315637120503,-0.03615448458182634,1.2672310111676812,0.1080096089804544,-0.014313064669870425,1.02,1.3554257609846954,-0.015199677649640897,1.02,-35.893006726992226,11.900387525558472
0.14852207899093628,-0.10053426027297974,1.2684478759765625,0.0,0.0,0.0,0.119920212847171,-0.03624219283854346,1.2670237394744284,0.1080096089804544,-0.014313064669870425,1.02,1.3525929413266495,-0.015126286538211237,1.02,-35.645124218857006,12.000452280044556
0.1442890465259552,-0.09967402368783951,1.2693920135498047,0.0,0.0,0.0,0.0997673993263693,-0.037139007125718604,1.2686924732946445,0.08298944664152053,-0.015322792004416408,1.02,1.3387130489783194,-0.015118861037368909,1.02,-38.91910068343111,12.000452280044556
0.14024291932582855,-0.09997932612895966,1.2710543870925903,0.0,0.0,0.0,0.0680026250108689,-0.03772858905614399,1.2696321380778546,0.04175017003141632,-0.01641130018579985,1.02,1.3342610397494097,-0.0152978244880898,1.02,-38.69236319656451,12.000452280044556
0.13611020147800446,-0.09984569996595383,1.2722504138946533,0.0,0.0,0.0,0.06696671755348446,-0.037806753936690675,1.2712869296033613,0.04175017003141632,-0.01641130018579985,1.02,1.3232342679755766,-0.015636124375162628,1.02,-38.2592712532234,12.000452280044556
0.24771301448345184,-0.09428883343935013,1.2803473472595215,0.0,0.0,0.0,0.06590864079951918,-0.03777254237574077,1.2724769950226236,0.04175017003141632,-0.01641130018579985,1.02,1.3135835258440731,-0.016085804171439212,1.02,-37.92989197116984,12.100379705429077
0.1268555372953415,-0.09807893633842468,1.2746614217758179,0.0,0.0,0.0,0.09507630586064965,-0.03634984885736999,1.2805355817471558,0.04175017003141632,-0.01641130018579985,1.02,1.305134505919,-0.016208689793675984,1.02,-39.23517143722202,12.100379705429077
0.12346486002206802,-0.09807711094617844,1.2755390405654907,0.0,0.0,0.0,0.058765860366616234,-0.03726733786487129,1.2748765872564385,0.03533415248877944,-0.016340236188780395,1.02,1.2994916842128497,-0.016195979816913952,1.02,-39.195906528232115,12.100379705429077
0.11924182623624802,-0.09730229526758194,1.2765270471572876,0.0,0.0,0.0,0.057897764160325604,-0.03726687051988216,1.2757500490432356,0.03533415248877944,-0.016340236188780395,1.02,1.2884861453435201,-0.016322788912653888,1.02,-39.146606015894434,12.100379705429077
0.1148177832365036,-0.0956580638885498,1.2773253917694092,0.0,0.0,0.0,0.056816564372024925,-0.0370684987862712,1.2767333757855068,0.03533415248877944,-0.016340236188780395,1.02,1.279667033346765,-0.015652847357616018,1.02,-38.96065706445926,12.20044732093811
0.11053811758756638,-0.09590104967355728,1.2780286073684692,0.0,0.0,0.0,0.055683901333845695,-0.03664753540517276,1.277527939002315,0.03533415248877944,-0.016340236188780395,1.02,1.2717085338621994,-0.01561378338658991,1.02,-37.86439961408751,12.20044732093811
0.10569843649864197,-0.09433799237012863,1.2778993844985962,0.0,0.0,0.0,0.0413940192324088,-0.03749623637146319,1.2782278248523984,0.017599453143309837,-0.017397382000971056,1.02,1.2704301737668515,-0.015506954377090165,1.02,-38.001524985010896,12.20044732093811
0.1000288650393486,-0.09324382245540619,1.2781680822372437,0.0,0.0,0.0,0.040154942650431,-0.03709605553887957,1.2780992140265948,0.017599453143309837,-0.017397382000971056,1.02,1.2582853540401226,-0.016013042102425847,1.02,-38.206571173436245,12.20044732093811
0.09579677879810333,-0.09269611537456512,1.2783128023147583,0.0,0.0,0.0,0.038703393893120615,-0.0368159213270749,1.2783666391244268,0.017599453143309837,-0.017397382000971056,1.02,1.2570098627145054,-0.016001436124653063,1.02,-38.206571173436245,12.300546646118164
0.09092318266630173,-0.0918380543589592,1.2779470682144165,0.0,0.0,0.0,0.03761987647758522,-0.03667569494271046,1.2785106737670866,0.017599453143309837,-0.017397382000971056,1.02,1.2357963492745276,-0.01663933813426877,1.02,-35.19152273684583,12.300546646118164
0.0855146273970604,-0.090592160820961,1.2796025276184082,0.0,0.0,0.0,0.024938950306513562,-0.03569895311748061,1.2781466728155941,0.002231789389645078,-0.01637979853352757,1.02,1.2290958283898616,-0.01686583542263084,1.02,-35.47273294898847,12.300546646118164
0.08075852692127228,-0.09012434631586075,1.2804350852966309,0.0,0.0,0.0,0.023554228064567785,-0.03537997395529747,1.279794292624983,0.002231789389645078,-0.01637979853352757,1.02,1.2193939189376202,-0.016717660182609922,1.02,-35.591631324596946,12.300546646118164
0.0755709707736969,-0.0890301987528801,1.2798781394958496,0.0,0.0,0.0,0.022336550207329567,-0.0352602020213525,1.2806229079361895,0.002231789389645078,-0.01637979853352757,1.02,1.2153228155369877,-0.016657943545998366,1.02,-35.94007378064489,12.400370121002197
0.07081354409456253,-0.08846025913953781,1.279997706413269,0.0,0.0,0.0,0.021008409183525277,-0.034980073534673806,1.2800685993886327,0.002231789389645078,-0.01637979853352757,1.02,1.202650628253279,-0.01665926579124048,1.02,-30.67147547240582,12.400370121002197
0.06512390077114105,-0.08829944580793381,1.2803086042404175,0.0,0.0,0.0,0.007147700103056651,-0.035767193397212266,1.2801876017309013,-0.014761633484321773,-0.01763392344104438,1.02,1.1937857435802666,-0.016413015344842973,1.02,-30.95596156795642,12.400370121002197
0.06061370670795441,-0.08734321594238281,1.2813148498535156,0.0,0.0,0.0,0.005691012472060805,-0.03572602125877702,1.2804970274072487,-0.014761633484321773,-0.01763392344104438,1.02,1.1895728584474698,-0.016607703933637794,1.02,-31.69482651171068,12.400370121002197
0.05523322895169258,-0.08684124052524567,1.2818723917007446,0.0,0.0,0.0,0.004536292673258564,-0.03548120307142375,1.2814985085012303,-0.014761633484321773,-0.01763392344104438,1.02,1.1824397965802311,-0.016654314955172323,1.02,-24.13074160238682,12.500324249267578
0.049689508974552155,-0.08700031042098999,1.282291293144226,0.0,0.0,0.0,0.0031587590200961384,-0.035352685111541285,1.2820534105667358,-0.014761633484321773,-0.01763392344104438,1.02,1.1710337276154734,-0.017518429285146908,1.02,-24.857344520800766,12.500324249267578
