cf_px,cf_py,cf_pz,cf_gx,cf_gy,cf_gz,h_px,h_py,h_pz,h_gx,h_gy,hg_z,tiltx,global time,acc_z,h_vel,plat_omega
0.026523895764297145,0.032539649586429124,0.06383250819190611,0.0,0.0,0,1.781443227089435,-0.015530399797119888,1.02,0.22358655510831507,-0.0020103691682459416,1.02,2.4313940336005584,2.3004415035247803,0,0.00486855523308241,131.70718848155354
0.02671001418031244,0.032419721770224584,0.06377568264591628,0.0,0.0,0,1.7815144468051147,-0.0156518635371366,1.02,0.22358140018670053,-0.0020038961528873224,1.02,10.95496903901656,2.4004087448120117,0,0.007912614077802674,85.23575005416002
0.026667921182065128,0.032522052221319375,0.06378995391274557,0.0,0.0,0,1.781492511878121,-0.01561416971789393,1.02,0.2235695208840175,-0.0019286646784605161,1.02,33.322768122936495,2.5003979206085205,0,0.0058158948013084895,223.67799083919934
0.02655094150281242,0.03244573381121116,0.06388855398647587,0.0,0.0,0,1.781479934881808,-0.015606628658860052,1.02,0.22360491159400012,-0.002098293136691593,1.02,40.11042847331621,2.600429058074951,0,0.003218567783261256,67.87660350379717
0.026524253288287825,0.03244497404563334,0.06382273221146227,0.0,0.0,0,1.7813702895952874,-0.015703226470082075,1.02,0.22362648201724744,-0.002034418282893634,1.02,42.978964251228774,2.7005016803741455,1.000230312347412,0.007418215004842113,28.685357779125624
0.026579517988452196,0.032398340582965576,0.06374321251852484,0.0,0.0,0,1.7814665843744546,-0.015705499984593273,1.02,0.22362776039525595,-0.002073778589911962,1.02,41.635746637413256,2.800487756729126,1.000230312347412,0.005599965024210823,13.432176138155185
0.02652304573291785,0.032401748447788446,0.06387487034863236,0.0,0.0,0,1.781450695681984,-0.015667462638537424,1.02,0.22357745928784117,-0.0021219863231133184,1.02,36.212028201363744,2.900458574295044,1.000230312347412,0.0028655144453603267,54.23718436049512
0.026535027268446094,0.03235929858722871,0.06386938783485772,0.0,0.0,0,1.7814544321097854,-0.015695585865718623,1.02,0.22363042700341373,-0.002095124674072396,1.02,27.248412475616206,3.0004773139953613,1.000230312347412,0.005424854741768922,89.63615725747538
0.026558228088464832,0.032495631856608496,0.06387010093253032,0.0,0.0,0,1.7814427928246708,-0.01563402338853069,1.02,0.22359384708123264,-0.0020512361581307872,1.02,27.248412475616206,3.1005733013153076,1.0017067193984985,0.005707289626223857,89.63615725747538
0.026628559259696708,0.032534986171712216,0.06394473072059476,0.0,0.0,0,1.7814447107870002,-0.015529737000188861,1.02,0.22360899667488615,-0.002109353535045585,1.02,15.614960048537803,3.2005202770233154,0.9991832971572876,0.0030254761822348054,116.33452427078403
0.02661022600785672,0.03256590216131931,0.06390116094304885,0.0,0.0,0,1.7814426512564505,-0.015699902985865644,1.02,0.22360226488074703,-0.0020345381941724028,1.02,10.945863114952818,3.3004190921783447,1.001238465309143,0.005274796952125346,46.69096933584985
0.026734489509806274,0.032088759430231234,0.06355361617065587,0.0,0.0,0,1.7814469984950443,-0.015571461104642598,1.02,0.22360225189844946,-0.0019343342484899658,1.02,23.272349560933367,3.40044903755188,0.997704803943634,0.008800123598642974,123.2648644598055
0.026470437835642478,0.03254065655313056,0.06398470504765724,0.0,0.0,0,1.781405712836567,-0.015563326567715169,1.02,0.22360672892360156,-0.002132942530679634,1.02,23.272349560933367,3.500561475753784,1.0002106428146362,0.008033921780027469,123.2648644598055
0.026628781022754563,0.03260998771062649,0.06395551637377138,0.0,0.0,0,1.7814358152810499,-0.015516477663738803,1.02,0.22361680685669705,-0.0019887947401487703,1.02,23.272349560933367,3.6005637645721436,0.9988540410995483,0.004780172389527989,123.2648644598055
0.026679184518217703,0.032331037718769266,0.06367445389649558,0.0,0.0,0,1.7814968439765189,-0.015553399325664432,1.02,0.2235854419522269,-0.0019398306053387956,1.02,23.272349560933367,3.700608491897583,0.9995169639587402,0.005073922380502136,123.2648644598055
0.026541247064058644,0.032559583267428735,0.06397660590232306,0.0,0.0,0,1.7814475671662686,-0.01553673342039475,1.02,0.22359190908374577,-0.0019365249514626936,1.02,23.272349560933367,3.800478458404541,1.0001640319824219,0.004734091154681444,123.2648644598055
0.026598417852642896,0.032382722350943,0.06379923107028343,0.0,0.0,0,1.781518021942158,-0.015538516302176841,1.02,0.22359871281618332,-0.001982964083428174,1.02,33.33028441654998,3.9005420207977295,0.9992503523826599,0.0025987424475555124,100.57934855616611
0.026661576982354794,0.032202380438514956,0.06364597823599914,0.0,0.0,0,1.7814709452959825,-0.015596144826356332,1.02,0.22360368360739807,-0.001967632816779342,1.02,27.239137447395827,4.000450611114502,0.9974133372306824,0.007039614283905345,60.91146969154153
0.026565517846912034,0.03248741670120099,0.06388329640446166,0.0,0.0,0,1.78144684596865,-0.015557286755618419,1.02,0.22362439356110045,-0.0019749060662321047,1.02,15.623034281579873,4.100498199462891,1.0024415254592896,0.004188258775108507,116.16103165815953
0.02653797188629766,0.03246527666218897,0.0639104981978026,0.0,0.0,0,1.7814703210480138,-0.015586571726118584,1.02,0.22361511513963112,-0.0020386561688009656,1.02,2.4491716775886525,4.200567722320557,0.9998797178268433,0.005210834568512519,131.7386260399122
0.026527754781639188,0.03239924578446723,0.0638944875211177,0.0,0.0,0,1.7814569575832113,-0.01552502515902652,1.02,0.22361918910137452,-0.0019804736534141435,1.02,10.957851954830746,4.300501346588135,1.0003780126571655,0.004217549075482148,85.08680277242092
0.02657196671770911,0.032431917270214626,0.06372877468985005,0.0,0.0,0,1.7814000580956404,-0.015630040435209134,1.02,0.22361833264494052,-0.002043521427208511,1.02,23.275676928825536,4.400424957275391,1.0012766122817993,0.002935645295242585,123.1782497399479
0.026593706618700096,0.03250416737175816,0.06382704097644758,0.0,0.0,0,1.7814355489613525,-0.015584284928796906,1.02,0.22359821474923763,-0.001994820337342059,1.02,23.275676928825536,4.5003392696380615,1.001164436340332,0.0014591690590647043,123.1782497399479
0.02652572336682835,0.03235730374877913,0.06382429741510266,0.0,0.0,0,1.781455085782809,-0.015644140953289823,1.02,0.22359267059693938,-0.0020330757094592328,1.02,33.32756535246406,4.600327491760254,0.9999256730079651,0.0034611789441163707,100.51888423638526
0.02652303537745414,0.03235780763958172,0.06378528005787373,0.0,0.0,0,1.7813845068813294,-0.01572158504653147,1.02,0.22359942002282657,-0.0020579124785808215,1.02,40.11130884323118,4.700317621231079,0.9971267580986023,0.006712534751575666,67.83743490767115
0.02658203575959125,0.032631526996643394,0.06396493775994211,0.0,0.0,0,1.7814666276800954,-0.015562379047026854,1.02,0.22361130462520168,-0.0020423868526123494,1.02,41.64220860346531,4.800425291061401,0.999639093875885,0.0014529894590523352,15.30899760234135
0.026539167943446882,0.032228571240545026,0.06370230648038114,0.0,0.0,0,1.7813729868799084,-0.015699351742384283,1.02,0.22357544457543144,-0.0021476237252833295,1.02,36.215073173530634,4.900492191314697,0.9987831115722656,0.007390951419603226,54.2713542993468
0.0266682646404273,0.03239482166414307,0.06373458340720997,0.0,0.0,0,1.7815058538684854,-0.015659384170857785,1.02,0.2236126499398777,-0.0019655255601282906,1.02,27.2487566560514,5.000550031661987,0.9999036192893982,0.002603390483842573,89.66316517479235
0.026594721118696027,0.03253223838017139,0.0640016705535306,0.0,0.0,0,1.7814266841518638,-0.015665464410673742,1.02,0.2235647614475521,-0.0021346782703344142,1.02,15.60208918271326,5.100405693054199,1.0011584758758545,0.0022111294179219727,116.46667473338137
0.026660719758571056,0.03241710376077687,0.06378563099101378,0.0,0.0,0,1.7814487916083375,-0.01565193789070453,1.02,0.22363245172497048,-0.002063965702659591,1.02,2.464964801475369,5.200445652008057,1.0018467903137207,0.004796206366833332,131.3712438123789
0.026551413159317028,0.03234824295002418,0.06385465042842754,0.0,0.0,0,1.7814172753475879,-0.015624097197391705,1.02,0.2235844960534542,-0.0020598037745913457,1.02,10.942003385162442,5.3005290031433105,0.9987283945083618,0.004200885575052341,84.77038583687072
0.026528712461607394,0.03242122290015509,0.06393479962035742,0.0,0.0,0,1.7814305714626777,-0.015613339246924483,1.02,0.22359826179240846,-0.002084455116655514,1.02,23.282172088234038,5.400511026382446,0.998900294303894,0.005680665803925711,123.40168703071595
0.026630493130173422,0.03250968516214586,0.06396872938815511,0.0,0.0,0,1.7815772230794422,-0.015584458321478934,1.02,0.2235836190961415,-0.0020142617950375777,1.02,33.33607022038151,5.500513076782227,0.9993413686752319,0.014705996222239788,100.5389813214747
0.02654106424486343,0.03252631592524363,0.06398674296816968,0.0,0.0,0,1.7814719713938632,-0.015616437493600999,1.02,0.22360445561361653,-0.0020216079208017212,1.02,33.33607022038151,5.6004602909088135,0.9993832111358643,0.004776419961236742,100.5389813214747
0.027099346640008976,0.03227595422587194,0.06408489832471222,0.0,0.0,0,1.7815403473155875,-0.01557744340147476,1.02,0.22359515034109334,-0.0020312876020322102,1.02,40.121512170297834,5.700426340103149,0.998524010181427,0.0034945030043118798,67.85441949916326
0.027498683244757655,0.03196457642207117,0.06453907173544575,0.0,0.0,0,1.7813680802880594,-0.015541411109996213,1.02,0.22360126455330814,-0.0020208385231330786,1.02,42.98261371883813,5.8005475997924805,0.9986461997032166,0.00615847037560693,28.611015485402973
0.028388031039638655,0.030932220263552943,0.06642437725345789,0.0,0.0,0,1.7814435120932717,-0.015585149514925204,1.02,0.22363986112256853,-0.0020064747878459693,1.02,41.63767963048742,5.900498628616333,0.9998655915260315,0.005480553142905326,13.44934088350712
0.03074430676188626,0.028781570120677353,0.06680411371429405,0.0,0.0,0,1.7814278789888884,-0.015573867495115265,1.02,0.22363986112256853,-0.0020064747878459693,1.02,36.209800750653635,6.000545501708984,0.9994809627532959,0.0033376550129210797,54.27878879833784
0.03397372646362209,0.026217675973222943,0.0658210970494745,0.0,0.0,0,1.7814180788350658,-0.015568652075656794,1.02,0.22363986112256853,-0.0020064747878459693,1.02,27.250539763792514,6.100411891937256,0.999286413192749,0.0035589727035323605,89.5926098686112
0.03705964037172099,0.023405012315795094,0.06649773818891153,0.0,0.0,0,1.781526102426522,-0.015541968881526995,1.02,0.22363986112256853,-0.0020064747878459693,1.02,15.603791803267205,6.2004594802856445,0.9976346492767334,0.005158758551518068,116.46747960525308
0.04036885598782243,0.018521894516209877,0.06862668635192402,0.0,0.0,0,1.7814395167651937,-0.015598285261214824,1.02,0.22363986112256853,-0.0020064747878459693,1.02,10.950567992164274,6.300542831420898,1.0010302066802979,0.0014769883684831863,46.53223811102931
0.04043592655010457,0.014149323883916395,0.07042573194347479,0.0,0.0,0,1.7814779953768047,-0.015530001076826934,1.02,0.22360841824499333,-0.0019954697399648972,1.02,10.950567992164274,6.400477409362793,1.0215649604797363,0.005157947038301856,46.53223811102931
0.033891379789289994,0.0009704568093429962,0.07139939134389495,0.0,0.0,0,1.7814580359435195,-0.015624213843691446,1.02,0.2235969096177916,-0.0020078491634732964,1.02,23.290997193543618,6.5005316734313965,0.9535490870475769,0.002708428846600266,123.40429201379344
0.025372847187608818,-0.013689807798972317,0.07705425778512862,0.0,0.0,0,1.7814506287722194,-0.015706490098904527,1.02,0.22361946719218723,-0.0019514180238873824,1.02,40.119323909387155,6.600524425506592,1.0264514684677124,0.006662812755897018,168.28326715843536
0.010164350602786735,-0.03655649498633042,0.09202075460661889,0.0,0.0,0,1.7813813042821613,-0.015657440676007415,1.02,0.22359124063330724,-0.0020538438152797483,1.02,42.98220241205391,6.7005455493927,0.9655511975288391,0.004177618946425595,28.62878502666753
-0.0035777828918827706,-0.05664178405624536,0.11003826025290986,0.0,0.0,0,1.781479358039226,-0.015690387679659086,1.02,0.22360491805450294,-0.0021376422111816875,1.02,41.63356874122026,6.8005406856536865,1.0062952041625977,0.0047469098625418996,13.486336708336495
-0.01630438386845996,-0.07540324896404735,0.1410854396619233,0.0,0.0,0,1.781523948931462,-0.015688609648719803,1.02,0.22359929853597105,-0.0021042240926564437,1.02,36.206711503577345,6.900480508804321,0.9661574959754944,0.007217258632419742,54.268572376429134
-0.025419369943371118,-0.08834615381232089,0.17993736411098143,0.0,0.0,0,1.7814662659765594,-0.01566178000660472,1.02,0.22362644173864085,-0.002089283904071295,1.02,27.253377609711016,7.000506639480591,1.0164426565170288,0.002549856471186143,89.53333893866329
-0.028694030099520724,-0.09338674996642003,0.2217750965111513,0.0,0.0,0,1.7814319460276276,-0.015728668188014487,1.02,0.2236068544860088,-0.002147868776473197,1.02,27.253377609711016,7.100435733795166,0.9369524717330933,0.002174005569295476,89.53333893866329
-0.02983016414157999,-0.09649663837850124,0.28444342287617297,0.0,0.0,0,1.78141811588624,-0.015571505003990613,1.02,0.22362639326017483,-0.002015028747463287,1.02,27.253377609711016,7.2005321979522705,0.9622020721435547,0.007155734552622643,89.53333893866329
-0.028748598412465902,-0.09559642138907845,0.36045902726646867,0.0,0.0,0,1.7814005057352422,-0.015651871025575734,1.02,0.22359739729648642,-0.0021350840681008303,1.02,27.253377609711016,7.300442695617676,0.9781229496002197,0.005607032669614723,89.53333893866329
-0.02491883376767463,-0.09330251461527109,0.43411975372770756,0.0,0.0,0,1.7813974954306906,-0.01554550538162107,1.02,0.22359902080591967,-0.0020044232441682784,1.02,15.607796256638839,7.400453805923462,0.9494277834892273,0.0016817769423040166,116.45581353072177
-0.019620594300451117,-0.09162212715972182,0.5275337927992285,0.0,0.0,0,1.7814505168778387,-0.015531179357505146,1.02,0.2235890545240951,-0.0020526597832836164,1.02,15.607796256638839,7.5004563331604,0.9528225064277649,0.00565983344820964,116.45581353072177
-0.015209198629010483,-0.09099104677424873,0.6098396086682544,0.0,0.0,0,1.7815058875276417,-0.015595702221787727,1.02,0.22358589495931325,-0.001994787601976189,1.02,33.32954395739639,7.600545644760132,0.9905032515525818,0.001879036146728369,177.2174770075755
-0.011742587627963442,-0.09196185243976814,0.7199016654139464,0.0,0.0,0,1.7815394561492044,-0.015567466700338851,1.02,0.22360506948546632,-0.00196809771882911,1.02,40.117075095787484,7.700530529022217,1.100508451461792,0.003835389859814078,67.87531138391095
-0.007928528315114921,-0.09396031704193475,0.8144763058798601,0.0,0.0,0,1.7814477501160833,-0.015591456762033967,1.02,0.2235810802095234,-0.002036232385845725,1.02,41.63104111936056,7.800535678863525,1.0993040800094604,0.009734753630570407,15.139660235730759
-0.004607499025102117,-0.09708399768221952,0.909184341216016,0.0,0.0,0,1.7814642873387996,-0.015599564471034666,1.02,0.22364912312338397,-0.0020019994786738484,1.02,36.21343839300557,7.900532960891724,1.0708694458007812,0.003797556275357941,54.176027263549926
-0.002746742076388248,-0.09858196829849325,0.9904805337725018,0.0,0.0,0,1.7814386447112813,-0.01553495264475984,1.02,0.2236059946977637,-0.0021013442984828693,1.02,27.240378762848167,8.000535249710083,1.1003695726394653,0.008382563215578604,89.73059630157401
0.0006608343077581295,-0.09890565485193453,1.079676891930308,0.0,0.0,0,1.7814442929322478,-0.015505547519545101,1.02,0.22363229243120272,-0.0019654836677734334,1.02,15.6069063741048,8.100440263748169,1.1006048917770386,0.004562300705298138,116.33472388743365
0.0035713744592394256,-0.09742362818782749,1.156556228945516,0.0,0.0,0,1.781500922832515,-0.01567249016395297,1.02,0.22363964145368975,-0.002029323219562637,1.02,2.4580339930228354,8.200522184371948,1.0786911249160767,0.0055595630632911675,131.48872381081964
0.005671603785591572,-0.09462770421534207,1.214282135898816,0.0,0.0,0,1.7814096452212447,-0.015541510100946208,1.02,0.22361772673309233,-0.0019981682746545958,1.02,10.962719271215427,8.300565004348755,1.1092979907989502,0.00351851354685925,85.0468527819259
0.008528785919054557,-0.09166872084636861,1.2712558981842204,0.0,0.0,0,1.781448210330628,-0.01563584848944651,1.02,0.22361626115499147,-0.002045592461191928,1.02,23.289492745065413,8.400523900985718,1.1146451234817505,0.005216839115263584,123.26773473849985
0.012448504968715135,-0.08650358911753984,1.3356761830014452,0.0,0.0,0,1.781383139987979,-0.015620419916247236,1.02,0.22358450799493892,-0.001972651072215223,1.02,33.337334643482606,8.500448942184448,1.1392773389816284,0.010196514788986602,100.47841898417192
0.014505642727664515,-0.0829400448238639,1.374890204943966,0.0,0.0,0,1.7814792371666086,-0.015607734939397967,1.02,0.22360439833015555,-0.0020646503194126217,1.02,40.11566748204694,8.60055160522461,1.1292941570281982,0.0007141439801937802,67.78332838564332
0.015581338888837185,-0.0793922108445398,1.4063009984851673,0.0,0.0,0,1.7813614121877255,-0.015694189836309776,1.02,0.2235440357851352,-0.0020692327217659732,1.02,42.98071571983191,8.700586080551147,1.1067339181900024,0.002696975268594711,28.650482377849755
0.0166054667174797,-0.07752304897628695,1.4263681824250294,0.0,0.0,0,1.7815313615090846,-0.015662832174345307,1.02,0.22362415550893572,-0.002033421439844753,1.02,42.98071571983191,8.800506353378296,1.0859650373458862,0.006036832883684841,28.650482377849755
0.017731161322239702,-0.07553518841002763,1.4420151132869259,0.0,0.0,0,1.781435821514078,-0.01574815277081466,1.02,0.223574589364107,-0.0021149442550190338,1.02,42.98071571983191,8.900449991226196,1.034374475479126,0.0036931917319825347,28.650482377849755
0.01767297839331057,-0.0747517248264835,1.4486889776377516,0.0,0.0,0,1.7814513550931017,-0.01565163255073067,1.02,0.2236365118839212,-0.0020660937528105983,1.02,41.62928239590369,9.000435590744019,1.0161319971084595,0.0032017096167432967,13.514333239282266
0.017765214745547788,-0.07457779183159248,1.4505105045811895,0.0,0.0,0,1.7814692671344354,-0.0156627474983224,1.02,0.22360055892626723,-0.0021342950738738138,1.02,27.24651268649881,9.100471019744873,1.0065348148345947,0.00882608438907724,143.82769709404874
0.01773852648174309,-0.072832966438993,1.4459996234820403,0.0,0.0,0,1.781442829718687,-0.015662639821732906,1.02,0.223625139088729,-0.0020813842263551372,1.02,2.45938597084889,9.200540781021118,1.0034250020980835,0.0013544704280098211,247.87126715649921
0.018045969230573385,-0.07107134674328479,1.4402566505807597,0.0,0.0,0,1.7814641462109333,-0.015595715010217087,1.02,0.22361509406542995,-0.0020795447634569322,1.02,2.45781127505441,9.300525426864624,0.9006568193435669,0.007121125733378867,0.015746957944799966
0.01930745940646261,-0.06888899479341004,1.4344346084334996,0.0,0.0,0,1.7814726321881753,-0.01565519581929374,1.02,0.22358144557779935,-0.0020801960808168765,1.02,23.288983007352623,9.40052318572998,0.8473765850067139,0.0056629602089117645,208.3117173229821
0.02136572605958605,-0.06716975114363655,1.428938978063079,0.0,0.0,0,1.781406488183622,-0.015562639434295363,1.02,0.22361190040253387,-0.0020259804891200146,1.02,33.33539178462545,9.500516653060913,0.8791765570640564,0.00463191871351506,100.46408777272826
0.022509791509734485,-0.06577609063671472,1.4264161101617996,0.0,0.0,0,1.781461992226882,-0.015586552101116155,1.02,0.2236164370218911,-0.0020785320741903805,1.02,33.33539178462545,9.60055160522461,0.900550365447998,0.0016297261427824193,100.46408777272826
0.0238692509003524,-0.06305519527307911,1.4182157260330561,0.0,0.0,0,1.7814927384954629,-0.015565908898137592,1.02,0.22361062884206706,-0.002022059596283412,1.02,40.12264288778909,9.700453519821167,0.9078676104545593,0.00822400019943412,67.8725110316364
0.023468461969010895,-0.06251639567243845,1.412673875848717,0.0,0.0,0,1.7813893696301129,-0.015555707506335283,1.02,0.2236118775623127,-0.002007173849370108,1.02,42.98218201154658,9.800347328186035,0.9561973810195923,0.008048692349725089,28.59539123757486
0.022663559415473104,-0.0618978190956594,1.410533582270504,0.0,0.0,0,1.78147505483697,-0.01563312950927561,1.02,0.22361712110290427,-0.0020032136225313474,1.02,36.22565630674822,9.900330543518066,0.8970890641212463,0.008118371763494739,67.56525704798356
0.021021001677406198,-0.06113321408720866,1.4085342779691388,0.005443289093901121,1.1126161897387794,1.34390502404896,1.781396314015772,-0.015537481829078967,1.02,0.22357557887734564,-0.0019815257120648364,1.02,27.26018499309333,10.000409364700317,0.9067918658256531,0.0065593721455842035,89.6547131365489
0.01892134817469009,-0.059098752939315165,1.3989134680819661,0.17067752853032286,-0.016676816118712138,1.3410947776534772,1.7814761859934967,-0.015558792253137155,1.02,0.22361856721957502,-0.0020698535418455133,1.02,15.620271961307303,10.100317239761353,0.9036954045295715,0.006393715297751703,116.39913031786025
0.017847578512491375,-0.05541372397458075,1.386936767221542,0.1701240141174927,-0.015750926749197345,1.3388140483732627,1.7814876352340818,-0.015574899859597462,1.02,0.22359008780506406,-0.0018859441002376663,1.02,2.4691168378703843,10.200445175170898,0.9372506141662598,0.00153438727429626,131.51155123436916
0.025302207923981045,-0.050592201329063176,1.365544135306008,0.19290811631022536,-0.022347573539790083,1.3341066741098588,1.7814488864974347,-0.015635398367660952,1.02,0.2538741326484354,-0.012087824826620519,1.02,10.948355464608715,10.300365447998047,0.9606034755706787,0.0033598870681090637,84.7923862673833
0.04314735228750938,-0.05040418694800894,1.3444522272759096,0.19776068097751107,-0.021837811253276253,1.3278136735869797,1.7814816719393711,-0.01551018987533882,1.02,0.2538722433121258,-0.012110302420888373,1.02,23.26359277084671,10.400367498397827,0.9709832668304443,0.004111559960322336,123.15237306237994
0.06612719142427309,-0.05324749895804021,1.3264866554039147,0.19195950602099682,-0.02706723766014751,1.3537022895441435,1.7814543315405427,-0.015638773483989555,1.02,0.2540578531753144,-0.01225346603698527,1.02,33.32346602056253,10.500424146652222,0.973168134689331,0.00556703086328591,100.59873249715817
0.10450041473940769,-0.05986577928588935,1.3059639195287687,0.21280487036538878,-0.023882038461789018,1.3115884334739492,1.7813996214265844,-0.015542608791402526,1.02,0.25411139793685417,-0.012227864659945492,1.02,40.11397373973645,10.600430727005005,1.1000289916992188,0.004295897409667313,67.90507719173924
0.12688586142640182,-0.06587484608877367,1.2970508862367591,0.2242010702527111,-0.0265638992572598,1.2942185858133617,1.7814266685645752,-0.01573960460138471,1.02,0.2540539442680625,-0.012379084802733137,1.02,40.11397373973645,10.700374126434326,0.9173058867454529,0.002889108102496745,67.90507719173924
0.17142801774523048,-0.07634715935423812,1.286918589877422,0.2330503144476998,-0.02868305897659697,1.2870757675574616,1.7625745866683808,-0.013774175305236286,1.02,0.2542563994003497,-0.012280408154745454,1.02,42.980130482681204,10.800365209579468,0.9984922409057617,0.4140938511029235,28.66156742944753
0.19860260494803542,-0.08356107474622478,1.283755570594705,0.24134527033765815,-0.030896630663148836,1.2835435175530379,1.7184342291657546,-0.012754486851514686,1.02,0.2542843138831422,-0.012419237926382484,1.02,42.30656616268772,10.900383234024048,1.0360064506530762,0.4309987801044266,6.735643199934813
