cf_px,cf_py,cf_pz,cf_gx,cf_gy,cf_gz,h_px,h_py,h_pz,h_gx,h_gy,hg_z,tiltx,global time,acc_z,h_vel,plat_omega
0.02410784710439,0.032667784546249,0.060299107018907,0,0,0,1.43194387266688,-0.968087657721138,1.02,1,1,1.02,16.2729566201459,-24.8993594646454,0,0.003332358624243,162.729566201459
0.024309463103964,0.032906957515898,0.060196395868675,0,0,0,1.43196767629654,-0.9681536614404,1.02,1,1,1.02,16.275092708122,-24.7995998859405,0,0.003332358624243,0.021360879761261
0.024258135747715,0.032839259091385,0.060186535665642,0,0,0,1.43202921742107,-0.968133005877207,1.02,1,1,1.02,16.2598813631609,-24.6995489597321,0,0.003332358624243,0.152113449610773
0.024284726926678,0.032626151550351,0.060277083438415,0,0,0,1.43193644910321,-0.968140681928373,1.02,1,1,1.02,20.2556783518261,-24.5996062755585,0,0.003332358624243,39.957969886652
0.024058371738486,0.032457124237109,0.060288016119376,0,0,0,1.4318814744156,-0.968051710876737,1.02,1,1,1.02,8.52557992772863,-24.4995331764221,0,0.004933427553516,117.300984240975
0.024298668504577,0.033021623855485,0.06016201244768,0,0,0,1.43179743722187,-0.968124155722491,1.02,1,1,1.02,8.52557992772863,-24.3995146751404,0,0.010158496475641,117.300984240975
0.024307001265624,0.032788432423482,0.060002449110603,0,0,0,1.43181962645005,-0.968231320726658,1.02,1,1,1.02,4.04632849161921,-24.2995669841766,0,0.00319771441853,44.7925143610941
0.024273620790776,0.032839830890926,0.06021844006577,0,0,0,1.43198942921705,-0.968110297846573,1.02,1,1,1.02,16.229938808974,-24.1996161937714,0,0.007707418424708,121.836103173548
0.024200376208014,0.032606758821545,0.06029677255815,0,0,0,1.43201675717806,-0.968174474967939,1.02,1,1,1.02,34.7779372906754,-24.0994145870209,0,0.009925463611497,185.479984817014
0.024283674689391,0.032605643783891,0.060253247092931,0,0,0,1.43210327158285,-0.968159444066448,1.02,1,1,1.02,39.3468270440668,-23.9993984699249,0,0.001225834401427,45.6888975339147
0.02444238737463,0.032943548382879,0.060136305390422,0,0,0,1.43211432551853,-0.968152879721472,1.02,1,1,1.02,40.0461720965982,-23.899569272995,0,0.007930642520742,6.99345052531406
0.024150215862052,0.032616762452914,0.060286312766886,0,0,0,1.43212946921056,-0.968295263689022,1.02,1,1,1.02,36.8326311867729,-23.7995803356171,0,0.012546553669278,32.1354090982537
0.024241187644254,0.032862373529907,0.06015625925771,0,0,0,1.43188462615947,-0.968146560394662,1.02,56.9284769248039,-0.9424894576582,1.02,30.0221351813776,-23.6995062828064,0,0.005121124945227,68.1049600539528
0.024269886649456,0.032799249719629,0.060218082698848,0,0,0,1.43198397020194,-0.968317509926785,1.02,56.9284769248039,-0.9424894576582,1.02,20.2432857635306,-23.5993635654449,0,0.003087110950452,97.7884941784694
0.024012865573981,0.032606786791834,0.060298564466912,0,0,0,1.4319308990232,-0.968236017758287,1.02,56.9284769248039,-0.9424894576582,1.02,8.48923984184886,-23.4994270801544,0,0.003196661223558,117.540459216818
0.024169535911311,0.032835230901851,0.060203165771629,0,0,0,1.4319268041217,-0.968199726645773,1.02,56.9284769248039,-0.9424894576582,1.02,8.48923984184886,-23.3995411396027,0,0.005643856406698,117.540459216818
0.024234044557551,0.032579394939509,0.060314040968121,0,0,0,1.43204357081058,-0.968125108727089,1.02,56.9284769248039,-0.9424894576582,1.02,4.07377708277483,-23.2994723320007,0,0.004967561389341,44.1546275907404
0.024099716492826,0.032555375460523,0.060304852756053,0,0,0,1.43199191448354,-0.968154323161476,1.02,1.31315639643869,-0.944295992584217,1.02,16.2413254249825,-23.1995735168457,0,0.003457745472977,121.675483422077
0.024314503315016,0.03280048958905,0.060178458897788,0,0,0,1.43194176351461,-0.968141898453952,1.02,1.31315639643869,-0.944295992584217,1.02,34.7798609386705,-23.0994510650635,0,0.005691629198662,185.38535513688
0.02424577289576,0.032852567311359,0.060089082629764,0,0,0,1.43189996399837,-0.968152217890995,1.02,1.31315639643869,-0.944295992584217,1.02,39.3477417009552,-22.9993002414703,0,0.00196426971279,45.6788076228473
0.024205541962366,0.03282551399073,0.060261308989976,0,0,0,1.43188723498479,-0.968156657147605,1.02,1.31315639643869,-0.944295992584217,1.02,40.0456468161023,-22.8991286754608,0,0.005051166239659,6.97905115147066
0.024125872232062,0.032560884533539,0.060297568004298,0,0,0,1.43191803454746,-0.968115074514184,1.02,1.31315639643869,-0.944295992584217,1.02,36.8110748395627,-22.7994563579559,0,0.001229462429232,32.3457197653958
0.024269518622307,0.032861675842664,0.060116001143032,0,0,0,1.43191023599762,-0.96820052986118,1.02,1.31315639643869,-0.944295992584217,1.02,30.0054701088314,-22.699206829071,0,0.002535117296449,68.0560473073127
0.024292194222532,0.032860022175956,0.060206783196713,0,0,0,1.43191999539386,-0.968111421578694,1.02,1.31311064079405,-0.944235655177233,1.02,20.2170017394389,-22.5994973182678,0,0.005395418048203,97.8846836939254
0.024302369268774,0.03295128972745,0.060067527481926,0,0,0,1.43192903817619,-0.968178619932127,1.02,1.31311064079405,-0.944235655177233,1.02,20.2170017394389,-22.4993536472321,0,0.003150634706575,97.8846836939254
0.024103116000934,0.032679846875471,0.06031595710991,0,0,0,1.43190235482733,-0.96815864043104,1.02,1.31311064079405,-0.944235655177233,1.02,8.50512946745427,-22.3995447158813,0,0.003738227321167,117.118722719846
0.024235221588571,0.032715051132569,0.060227244483032,0,0,0,1.43187914291434,-0.968127410805698,1.02,1.31311064079405,-0.944235655177233,1.02,4.09480253787398,-22.2996146678925,0,0.002928210072114,44.1032692958028
0.024150081623473,0.032535166571569,0.060288466459781,0,0,0,1.43199121635796,-0.968234742319499,1.02,1.31311064079405,-0.944235655177233,1.02,26.8264906737666,-22.1994321346283,0,0.00464883049062,227.316881358927
0.024125828904502,0.032520412489622,0.060307156255918,0,0,0,1.43187643977273,-0.968011301641884,1.02,1.31311064079405,-0.944235655177233,1.02,34.7937845688836,-22.0993630886078,0,0.002622261834481,79.6729389511691
0.024360896039559,0.032840480103704,0.060245945216769,0,0,0,1.43207028514428,-0.968189304447732,1.02,1.31299182314087,-0.944196638967606,1.02,39.3503946906987,-21.9994118213654,0,0.007165034546131,45.5661012181513
0.024396150746786,0.033002679597784,0.0601571880731,0,0,0,1.43203228707227,-0.968118180248864,1.02,1.31299182314087,-0.944196638967606,1.02,40.0460600088242,-21.8995101451874,0,0.004944332505373,6.95665318125492
0.024108612943231,0.032724605125383,0.060213110564809,0,0,0,1.43202497072757,-0.968485658293313,1.02,1.31299182314087,-0.944196638967606,1.02,40.0460600088242,-21.7993378639221,0,0.010061305059761,6.95665318125492
0.024321390972499,0.032801796198981,0.060205283705249,0,0,0,1.43202962849372,-0.968250670206223,1.02,1.31299182314087,-0.944196638967606,1.02,29.9877883916277,-21.6993653774261,1.00029742717743,0.009446998432914,100.582716171965
0.024367703306147,0.032969705511004,0.060027102177727,0,0,0,1.43199742784556,-0.968293900890429,1.02,1.3129743164185,-0.944091265287292,1.02,20.2243749440955,-21.5994436740875,1.00029742717743,0.003660719454493,97.6341344753217
0.024367703306147,0.032969705511004,0.060027102177727,0,0,0,1.43199742784556,-0.968293900890429,1.02,1.3129743164185,-0.944091265287292,1.02,20.2243749440955,-21.499404668808,1.00029742717743,0.003660719454493,97.6341344753217
0.024295015097355,0.032755501415313,0.060219373579037,0,0,0,1.43203428758898,-0.9685875844266,1.02,1.3129743164185,-0.944091265287292,1.02,4.096944080301,-21.3994779586792,1.00065290927887,0.001427510279076,161.274308637945
0.024295015097355,0.032755501415313,0.060219373579037,0,0,0,1.43203428758898,-0.9685875844266,1.02,1.3129743164185,-0.944091265287292,1.02,4.096944080301,-21.2993595600128,1.00433135032654,0.001427510279076,161.274308637945
0.024295015097355,0.032755501415313,0.060219373579037,0,0,0,1.43203428758898,-0.9685875844266,1.02,1.3129743164185,-0.944091265287292,1.02,4.096944080301,-21.1994817256927,0.999347269535065,0.001427510279076,161.274308637945
0.024243779252488,0.03262898910225,0.060256780763882,0,0,0,1.43201454838327,-0.968595329498791,1.02,1.31312419487075,-0.944342221545778,1.02,34.7971938788687,-21.0995733737946,0.999577701091766,0.005009464387913,307.002497985677
0.024169530350646,0.032561349668839,0.060215279739865,0,0,0,1.43200696373237,-0.968282401437456,1.02,1.31312419487075,-0.944342221545778,1.02,34.7971938788687,-20.9994270801544,0.999745845794678,0.097586879175813,307.002497985677
0.024169530350646,0.032561349668839,0.060215279739865,0,0,0,1.43200696373237,-0.968282401437456,1.02,1.31312419487075,-0.944342221545778,1.02,34.7971938788687,-20.8993716239929,1.00117659568787,0.097586879175813,307.002497985677
0.024169530350646,0.032561349668839,0.060215279739865,0,0,0,1.43200696373237,-0.968282401437456,1.02,1.31312419487075,-0.944342221545778,1.02,34.7971938788687,-20.7994475364685,0.999070465564728,0.097586879175813,307.002497985677
